Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Date,,,,,
2016-12-08,53.57390213012695,53.7626430357685,53.26247909582841,53.47009445202744,456600
2016-12-09,53.677711486816406,53.74377026586671,53.58333923107779,53.621088133373235,271600
2016-12-12,53.658836364746094,54.09293793591558,53.304948510001395,53.85701269941911,383700
2016-12-13,54.536476135253906,54.7252170361413,53.819261431868455,53.82870045687611,434400
2016-12-14,54.61197280883789,55.178195537142365,54.574227506897664,54.73465493996054,1213200
2016-12-15,54.86677169799805,55.01776370336153,54.45154458323181,54.621411039257396,469300
2016-12-16,55.0649528503418,55.26313279967557,54.81015674393237,54.829027596313026,517500
2016-12-19,55.366939544677734,55.5462450503024,55.05552006637961,55.05552006637961,431500
2016-12-20,55.300880432128906,55.34806836486787,54.77241014481732,54.85734338384009,384700
2016-12-21,54.762969970703125,55.4990592267865,54.744095517989834,55.3008792732638,327400
2016-12-22,54.489295959472656,55.30087577520517,54.16843748351012,55.22538156906115,337700
2016-12-23,55.04608154296875,55.21594441252644,54.8762150734774,55.1498856299391,339200
2016-12-27,55.00832748413086,55.24425271410232,54.904519806954085,55.12157058653584,130700
2016-12-28,54.49872970581055,54.98945463039167,54.44210635299731,54.87621152469862,173600
2016-12-29,54.536476135253906,55.00832658750576,54.38548413453064,54.885644461938966,190600
2016-12-30,54.86677169799805,55.168755708725016,54.692189329256955,55.149881258062905,303800
2017-01-03,55.621734619140625,55.923718645581594,55.06495089540255,55.829349987293874,546700
2017-01-04,56.06527328491211,56.13133206340496,55.480179704003994,55.5273640315084,373000
2017-01-05,56.01809310913086,56.50881807139975,56.000161839372865,56.09358731874639,304800
2017-01-06,55.621734619140625,55.829349987293874,55.4990560833533,55.65004809657379,280500
2017-01-09,54.9988899230957,55.20650528297619,54.31942769064457,54.517604025112256,409300
2017-01-10,55.65948486328125,55.84822578433706,55.432998637961184,55.65948486328125,345400
2017-01-11,56.06527328491211,56.1407710888659,55.536799457035904,55.67835603948254,289700
2017-01-12,55.94260025024414,57.22131481319153,54.74409941709107,57.15997553745481,825500
2017-01-13,56.46162796020508,56.86458649762389,56.169079378051684,56.716424041515026,376800
2017-01-17,56.452186584472656,56.53711980801732,56.23513581317698,56.301194587052485,317700
2017-01-18,56.52768325805664,56.71642055112546,56.376691263641725,56.62205190459105,238900
2017-01-19,57.0561637878418,57.084477266884335,56.48994460606381,56.48994460606381,255800
2017-01-20,56.95234680175781,57.09390337406347,56.63148835780707,56.91460150241839,205500
2017-01-23,57.641258239746094,57.829995557938645,57.499701651168095,57.63181921387631,581800
2017-01-24,59.15117645263672,59.2266706574609,58.49058506074113,58.94356108948664,828000
2017-01-25,59.037933349609375,59.37766267124243,58.76425920724373,59.24554511284067,511400
2017-01-26,58.377342224121094,58.868067157519974,58.282969967736605,58.452836429295196,377600
2017-01-27,58.518898010253906,58.641580149460125,58.33959611443995,58.537772462434376,230700
2017-01-30,57.50914001464844,57.77337875349568,57.24490487573498,57.49026556187837,446000
2017-01-31,58.63214111328125,59.156838611817534,57.5091346772571,57.5091346772571,732800
2017-02-01,58.64158248901367,59.06624868018246,58.1980418449114,58.98131544194871,372700
